ssx10maa01cp001,ssx10maa01ct001,ssx10lbg40cp920,ssx10mag10cp930,ssx10lca10ct001,ssx10lbg11cp920,ssx10lca20cf001,ssx10pab10cf001,ssx10pab30cf001,ssx10pab10ct001,ssx10pab30ct001,ssx10pab20ct001,ssx10pab60ct001
10.2446675317962,43.7910880654086,30.2567499774838,45.1723724193754,3495.70701061661,0.502618517526461,103.995964648294,44.3455418511290,29.7471042660790,6.22679135475975,214.088157222845,489.139142212885,3480.70868009253,2024-07-08 16:09:04.797731
10.2445151248529,43.7908583989096,30.2567189995667,45.1652263503151,3495.70747808808,0.502572025541421,103.995140346195,44.3452910252350,29.7470648816035,6.22680363284703,214.410807943891,489.139075681936,3480.70914242358,2024-07-08 16:09:05.529931
10.2442788658384,43.7904969099799,30.2566725330852,45.1542535874639,3495.70835780420,0.502501458698688,103.993908046385,44.3449070772718,29.7470058059585,6.22682097993676,214.835860414611,489.139030469178,3480.71000910580,2024-07-08 16:09:06.253831
10.2441195025404,43.7902811193699,30.2566415581128,45.1467738685121,3495.70871690822,0.502453825952009,103.993071453751,44.3446608069676,29.7469664254868,6.22683193772020,215.277661174988,489.139034224507,3480.71036862357,2024-07-08 16:09:06.972710
10.2439750410118,43.7899425586173,30.2565976765369,45.1359552333238,3495.70960627542,0.502384130455542,103.991790904606,44.3442986296997,29.7469106367407,6.22684667841714,215.494854575356,489.139049160938,3480.71124390444,2024-07-08 16:09:07.693769
10.2437993316902,43.7896583152616,30.2565641213264,45.1275079467683,3495.71038907102,0.502330473237704,103.990857683069,44.3440098161098,29.7468679765300,6.22685321198737,215.823307104507,489.139019707319,3480.71201374060,2024-07-08 16:09:08.408566
10.2436992667980,43.7894121287454,30.2565331490119,45.1195792365731,3495.71096516681,0.502280409291943,103.989994444252,44.3437489407816,29.7468286000690,6.22685412622015,216.170822017307,489.138917623913,3480.71258367788,2024-07-08 16:09:09.135232
10.2435775136653,43.7891186741786,30.2564892769157,45.1081367379661,3495.71138489820,0.502209403627762,103.988738196407,44.3434018359304,29.7467728232347,6.22686103244141,216.764782221228,489.139088401412,3480.71300350759,2024-07-08 16:09:09.860102
10.2434155781040,43.7889019727902,30.2564583084641,45.0999118045103,3495.71183454415,0.502158978910980,103.987834634358,44.3431535224904,29.7467334517910,6.22686968024523,217.090637959760,489.139299976770,3480.71344866882,2024-07-08 16:09:10.575642
10.2431202046259,43.7885604342191,30.2564144362076,45.0880540343446,3495.71276869355,0.502086801286218,103.986540089978,44.3427877808038,29.7466776758107,6.22688101057046,217.533509196807,489.139451634845,3480.71436889241,2024-07-08 16:09:11.295972
10.2430241693228,43.7883140566321,30.2563808903140,45.0788279869122,3495.71335391823,0.502030989119756,103.985522277399,44.3425142382016,29.7466350277911,6.22688713910465,217.853677231592,489.139491818065,3480.71494549630,2024-07-08 16:09:12.013057
10.2429061602401,43.7880877052257,30.2563499259631,45.0701916322849,3495.71382956406,0.501978523717442,103.984570827066,44.3422617671540,29.7465956618298,6.22689158725398,218.122934638730,489.139547392544,3480.71541770530,2024-07-08 16:09:12.746550
10.2427497986271,43.7877657286649,30.2563034811521,45.0570209434532,3495.71453237554,0.501898886304462,103.983098137211,44.3418912557764,29.7465366154236,6.22689782142761,218.544465851161,489.139664467506,3480.71611485881,2024-07-08 16:09:13.475325
10.2426500262271,43.7875288605823,30.2562725186611,45.0481016477295,3495.71516097287,0.501845238467411,103.982096704900,44.3416424134329,29.7464972522895,6.22690212824470,218.959285590374,489.139742012418,3480.71673444599,2024-07-08 16:09:14.199161
10.2424509981709,43.7872315398898,30.2562286595168,45.0352812814637,3495.71579264561,0.501768353177363,103.980664375430,44.3412957584001,29.7464414931281,6.22690772705124,219.252376688594,489.139787777431,3480.71735915499,2024-07-08 16:09:14.923310
10.2423883493894,43.7870176749676,30.2561951216461,45.0253324116109,3495.71621206208,0.501708772122341,103.979543772738,44.3410410477102,29.7463988558089,6.22690434155959,219.663376504634,489.139574349909,3480.71777651635,2024-07-08 16:09:15.653261
10.2422713864716,43.7868102181866,30.2561641644264,45.0160421384778,3495.71667334830,0.501653157386835,103.978491076888,44.3407989120320,29.7463594994358,6.22689893222274,220.100112617616,489.139237188259,3480.71823364665,2024-07-08 16:09:16.370563
10.2420911867600,43.7865181013299,30.2561177322651,45.0019199489797,3495.71729289228,0.501568673542106,103.976890268513,44.3404457262304,29.7463004694516,6.22689800568521,220.449704499794,489.138830208930,3480.71884608735,2024-07-08 16:09:17.093079
10.2419629498928,43.7863371989443,30.2560867783472,44.9923827217628,3495.71765171836,0.501511635802087,103.975807079242,44.3402177428391,29.7462611174230,6.22689966169928,220.889155688812,489.138394883936,3480.71920413087,2024-07-08 16:09:17.824644
10.2417226184875,43.7860432726036,30.2560403489813,44.9779080256667,3495.71836312651,0.501421146497010,103.984127386090,44.3398648345669,29.7462020915099,6.22689931914550,221.262731462630,489.137314259692,3480.71990859517,2024-07-08 16:09:18.645737
10.2415278600001,43.7858316935310,30.2560093965445,44.9681455097607,3495.71899906883,0.501334087312995,103.987947108612,44.3396274424720,29.7461627418135,6.22689674772339,221.699158408019,489.136433992449,3480.72053419332,2024-07-08 16:09:19.367738
10.2412489306188,43.7854421712557,30.2559629674184,44.9533485590736,3495.72032704604,0.501173665148021,103.982867453272,44.3392414013711,29.7461037171739,6.22689136697160,222.058271017546,489.135041331978,3480.72183822350,2024-07-08 16:09:20.090369
10.2411037219584,43.7851903921970,30.2559320183556,44.9433840210060,3495.72097162595,0.501062531359013,103.978550519507,44.3389854172270,29.7460643717973,6.22688267397181,222.492606115435,489.134020224480,3480.72247452949,2024-07-08 16:09:20.806203
10.2408767523254,43.7848640565792,30.2558881770913,44.9291418926931,3495.72162234992,0.500911227111308,103.977483711251,44.3386340597447,29.7460086365627,6.22686615183600,222.829437594737,489.132564554320,3480.72312056131,2024-07-08 16:09:21.533717
10.2408012314951,43.7846360781254,30.2558546551042,44.9181565684440,3495.72201425731,0.500802619215193,103.976661500180,44.3383744655855,29.7459660199951,6.22685897910068,223.296526199486,489.131770598363,3480.72350664952,2024-07-08 16:09:22.260427
10.2406710707660,43.7843969324190,30.2558237090712,44.9079512244745,3495.72267306301,0.500707665813035,103.977280968047,44.3381233166905,29.7459266790463,6.22685474941859,223.442699665096,489.131141973028,3480.72415544672,2024-07-08 16:09:22.977349
10.2404572406075,43.7840520622940,30.2557772952572,44.8925250059308,3495.72344442056,0.500540944738302,103.986692955688,44.3377514848875,29.7458676737903,6.22684608637381,223.851062207379,489.130163736380,3480.72491757980,2024-07-08 16:09:23.727151
10.2403085451671,43.7838404806953,30.2557463552844,44.8821671887914,3495.72384248391,0.500409838470242,103.984071528250,44.3375113060804,29.7458283401435,6.22683771985704,223.849136309352,489.129557621599,3480.72531177489,2024-07-08 16:09:24.469852
10.2401124575327,43.7835131882362,30.2556999466144,44.8665352575114,3495.72458172704,0.500210356008089,103.976965194894,44.3371478637571,29.7457693416053,6.22681706024299,224.224782498487,489.128742082528,3480.72604016211,2024-07-08 16:09:25.202994
10.2400062836603,43.7832842548824,30.2556690077125,44.8560550368433,3495.72513113501,0.500083876435090,103.975671329775,44.3369010116666,29.7457300098250,6.22679941954713,224.731072639780,489.128231312186,3480.72658404753,2024-07-08 16:09:25.934318
10.2398451345849,43.7829421921893,30.2556226029991,44.8402605732025,3495.72596987580,0.499901150026652,103.985564180927,44.3365312902396,29.7456710166808,6.22678215910183,225.149018984326,489.127910847147,3480.72740965877,2024-07-08 16:09:26.651747
10.2397047133292,43.7827207185526,30.2555916679271,44.8296847212824,3495.72642839693,0.499760286607349,103.987249272449,44.3362873159313,29.7456316897512,6.22677412849207,224.975680559809,489.127740252874,3480.72786547916,2024-07-08 16:09:27.372184
10.2394067196737,43.7824182947707,30.2555478460982,44.8146496286853,3495.72708188782,0.499547606392799,103.980344017531,44.3359472722870,29.7455759802396,6.22676076709912,225.458584812362,489.127353184284,3480.72851168600,2024-07-08 16:09:28.098073
10.2392822490108,43.7821989023841,30.2555143379420,44.8031265549208,3495.72751003850,0.499389728419107,103.975876367298,44.3356930132111,29.7455333821565,6.22674496241019,225.917089539465,489.126984320895,3480.72893499185,2024-07-08 16:09:28.823055
10.2391372943803,43.7819497982581,30.2554834054966,44.7924593605322,3495.72828789027,0.499244116001473,103.985610459764,44.3354394104509,29.7454940590789,6.22672366567209,225.872170221077,489.126544078328,3480.72969820427,2024-07-08 16:09:29.543822
10.2389001655264,43.7816577779519,30.2554395906096,44.7773384030164,3495.72880432833,0.499013364608489,103.988007730541,44.3351009804194,29.7454383584672,6.22669990223142,226.463953232767,489.126307018311,3480.73021424795,2024-07-08 16:09:30.262345
10.2387826728058,43.7814121218769,30.2554086612153,44.7666497739659,3495.72954018306,0.498845969172030,103.982218723468,44.3348528122227,29.7453990394275,6.22668910917099,226.313708808351,489.126349976074,3480.73092622710,2024-07-08 16:09:30.980428
10.2386896003441,43.7811135889047,30.2553648504625,44.7515076259734,3495.73012224225,0.498620229577270,103.976135300142,44.3345159990601,29.7453433442411,6.22667485800382,226.915012987013,489.126335834105,3480.73151176839,2024-07-08 16:09:31.697400
10.2385294547514,43.7809046264697,30.2553313518202,44.7399262885681,3495.73042835425,0.498457409940458,103.985387540910,44.3342674327390,29.7453007582591,6.22665891895635,226.802787434178,489.126313224162,3480.73181472888,2024-07-08 16:09:32.417016
10.2384361023948,43.7807128053020,30.2553004284457,44.7292532536669,3495.73086414237,0.498292839852326,103.988807701966,44.3340401544610,29.7452614467915,6.22663706935715,226.759892947252,489.126302198083,3480.73224580521,2024-07-08 16:09:33.135540
10.2383013077233,43.7804120873862,30.2552540468109,44.7132466025362,3495.73149122507,0.498035238511209,103.981484820662,44.3336944895262,29.7452024836617,6.22661133330573,227.262626982488,489.126865002058,3480.73286821694,2024-07-08 16:09:33.861676
10.2382159681227,43.7801772637625,30.2552231253674,44.7026030342150,3495.73220996038,0.497871422934616,103.976404575310,44.3334505851682,29.7451631748815,6.22660048615000,227.203564581972,489.127493549393,3480.73357359798,2024-07-08 16:09:34.583236
10.2381161303066,43.7799244394147,30.2551793262913,44.6875708915322,3495.73261598831,0.497641462813601,103.987728809513,44.3331391987520,29.7451074948272,6.22658549871782,227.399079430272,489.128321931079,3480.73397975227,2024-07-08 16:09:35.305645
10.2378735160853,43.7797321829875,30.2551458552396,44.6760893041156,3495.73035896256,0.497447520978173,103.988237213596,44.3328974962579,29.7450649401870,6.22656455391919,227.712319939830,489.128757223268,3480.73173724777,2024-07-08 16:09:36.025475
10.2376620314883,43.7795070331733,30.2551149296395,44.6655246900063,3495.73205150678,0.497266403463424,103.982134160354,44.3326627826222,29.7450256285889,6.22654477499630,227.677049685871,489.129238093258,3480.73340342054,2024-07-08 16:09:36.752159
10.2373535768395,43.7791753288032,30.2550685463832,44.6497448951073,3495.73422474782,0.497008582471535,103.975642806222,44.3323097209784,29.7449666658263,6.22652632905929,227.672528480935,489.130392036747,3480.73555942678,2024-07-08 16:09:37.469485
10.2371983113134,43.7789377725729,30.2550376309374,44.6392745350764,3495.73508293589,0.496838035977793,103.987514232901,44.3320685942470,29.7449273650137,6.22651823299357,227.688453569082,489.131129977767,3480.73640924732,2024-07-08 16:09:38.191289
10.2370941411674,43.7786211978505,30.2549938403428,44.6245167826266,3495.73588759758,0.496576513133310,103.986340765365,44.3317267501731,29.7448716962548,6.22649835936143,227.743822628538,489.131795886194,3480.73720585116,2024-07-08 16:09:38.918791
10.2369410256138,43.7783434595341,30.2549603537462,44.6132947769967,3495.73673243236,0.496377723959821,103.979323246549,44.3314559462943,29.7448291268626,6.22647922300053,227.809632945030,489.132212328218,3480.73803435172,2024-07-08 16:09:39.634731
10.2368619557091,43.7781139961180,30.2549294459540,44.6029888269986,3495.73722787712,0.496203638064138,103.978049260389,44.3312161129107,29.7447898354964,6.22646787078488,227.880628531025,489.132876191319,3480.73852472961,2024-07-08 16:09:40.357105
10.2367526695543,43.7778069879260,30.2548830883312,44.5876348333981,3495.73777842865,0.495932039350334,103.988536312904,44.3308719976283,29.7447309035692,6.22645944883232,227.996078033552,489.133935610932,3480.73906938746,2024-07-08 16:09:41.083137
10.2366743676783,43.7776170331825,30.2548521842994,44.5774738167864,3495.73808023026,0.495741027658555,103.985157708337,44.3306492720343,29.7446916170962,6.22644802434674,228.080250261987,489.134310346892,3480.73937178421,2024-07-08 16:09:41.837897
10.2365490624136,43.7773301368392,30.2548058310812,44.5623552798673,3495.73861716387,0.495463864723579,103.976273177275,44.3303155610420,29.7446326910604,6.22642879664371,228.219947237068,489.134506585340,3480.73990428507,2024-07-08 16:09:42.561671
10.2364654809925,43.7771606848781,30.2547749424475,44.5523638960173,3495.73762658432,0.495286168190495,103.985445113569,44.3300989516192,29.7445934221805,6.22642520397419,228.314958473940,489.134513655848,3480.73889718059,2024-07-08 16:09:43.282677
10.2363860780114,43.7768805496745,30.2547311589748,44.5383395563982,3495.73957261213,0.495012773568737,103.987056634300,44.3297861269836,29.7445377647958,6.22643173420112,228.430193456749,489.133560326322,3480.74084934995,2024-07-08 16:09:44.008431
10.2361902238461,43.7766969329598,30.2546976852402,44.5277257245143,3495.73973203384,0.494802218852633,103.980482633619,44.3295599435103,29.7444952120360,6.22647746166828,228.488454351348,489.132328125328,3480.74098894277,2024-07-08 16:09:44.727282
10.2360462494879,43.7765043027875,30.2546667852877,44.5180192469065,3495.74035466384,0.494616570734929,103.975347774570,44.3293395043843,29.7444559317927,6.22654471523773,228.512179895585,489.130799160433,3480.74162274574,2024-07-08 16:09:45.452113
10.2358687998020,43.7762147899103,30.2546204392114,44.5036351124034,3495.74130771933,0.494331173761641,103.987675030173,44.3290117745780,29.7443970162680,6.22654964148731,228.493036717630,489.123908237024,3480.74256836658,2024-07-08 16:09:46.169639
10.2357790943921,43.7760175226493,30.2545895483055,44.4941751678299,3495.74159217309,0.494130321861786,103.985122110861,44.3287948536597,29.7443577459764,6.22651883223346,227.928238846068,489.118597994852,3480.74284433558,2024-07-08 16:09:46.905736
10.2357143939137,43.7757935159099,30.2545457881637,44.4809762000530,3495.74200305316,0.493857876640308,103.976395030355,44.3285089363523,29.7443021164635,6.22649588528595,227.890324817801,489.112749858254,3480.74323245519,2024-07-08 16:09:47.622162
10.2355595127673,43.7755858687646,30.2545123180651,44.4710255179399,3495.74279828403,0.493654260484265,103.985351326957,44.3282803281224,29.7442595699829,6.22647161863338,227.924095369559,489.107743592297,3480.74404085125,2024-07-08 16:09:48.342879
