ssx10mag10cp930,ssx10pab20ct001,ssx10pab10ct001,ssxtg_2ce003,ssx10lca10ct001,ssx10pab10cf001,ssx10lbg11cp920,ssx10lbg40cp920,ssx10pab60ct001,ssx10pab30ct001,ssx10maa01cp001,ssx10lca20cf001,ssx10maa01ct001,ssx10pab30cf001,DateTime
10.452462,43.918438,30.307194,53.845898,44.999187,3494.7678,0.49686742,104.31696,44.54706,29.811138,6.2004256,205.08792,488.70972,3479.7378,2024-07-10 17:57:52.114577
10.453738,43.919003,30.307215,53.84295,44.999935,3494.7676,0.49684334,104.31746,44.547665,29.811167,6.2003646,205.08873,488.70883,3479.7366,2024-07-10 17:57:53.114577
10.455109,43.91959,30.307241,53.83876,45.00072,3494.7664,0.4968075,104.317955,44.54829,29.811205,6.200263,205.08817,488.7075,3479.7356,2024-07-10 17:57:54.114577
10.4563055,43.9202,30.307266,53.834995,45.00146,3494.7656,0.49677107,104.318344,44.548893,29.811237,6.2001724,205.08762,488.70618,3479.7344,2024-07-10 17:57:55.114577
10.457689,43.920822,30.307293,53.830345,45.002357,3494.7644,0.49673158,104.318855,44.549545,29.811275,6.2000656,205.08401,488.70468,3479.733,2024-07-10 17:57:56.114577
10.458918,43.9213,30.307318,53.82538,45.00318,3494.7634,0.49669257,104.31928,44.55006,29.81131,6.199946,205.07983,488.7032,3479.7314,2024-07-10 17:57:57.114577
10.459967,43.92158,30.307344,53.81961,45.003883,3494.7622,0.49665034,104.31966,44.55042,29.811344,6.1998,205.07419,488.70163,3479.7302,2024-07-10 17:57:58.114577
10.460682,43.92155,30.307364,53.813423,45.004444,3494.7615,0.49661207,104.31993,44.55057,29.811373,6.199652,205.06622,488.7003,3479.7288,2024-07-10 17:57:59.114577
10.461002,43.92106,30.307373,53.807053,45.0049,3494.761,0.49657992,104.31992,44.55033,29.811392,6.1995363,205.05486,488.69937,3479.728,2024-07-10 17:58:00.114577
10.46064,43.920017,30.307373,53.7999,45.00482,3494.761,0.49654382,104.31945,44.54939,29.811396,6.199373,205.03989,488.69858,3479.727,2024-07-10 17:58:01.114577
10.459796,43.91862,30.307367,53.793274,45.004257,3494.761,0.49651054,104.31879,44.548145,29.811392,6.199203,205.02403,488.69803,3479.7266,2024-07-10 17:58:02.114577
10.459472,43.91721,30.307358,53.787064,45.004055,3494.762,0.49648866,104.31837,44.547012,29.811384,6.1990237,205.0116,488.6978,3479.727,2024-07-10 17:58:03.114577
