ssx10maa01cp001,ssx10maa01ct001,ssx10lbg40cp920,ssx10mag10cp930,ssx10lca10ct001,ssx10lbg11cp920,ssx10lca20cf001,ssx10pab10cf001,ssx10pab30cf001,ssx10pab10ct001,ssx10pab30ct001,ssx10pab20ct001,ssx10pab60ct001,DateTime
10.1222358466843,43.5655478000386,30.111140377857,45.1832109664542,3497.40708101264,0.501665978540366,103.98925504397,44.1137784664807,29.5635076483027,6.2222279192823,202.330114876863,488.93855596347,3482.39151568196,2024-07-03 17:20:38.473835
10.1219547632193,43.5649411455221,30.111106313117,45.1848386906284,3497.40778265079,0.501674909546676,103.988930049805,44.1130801728847,29.5634650555683,6.22192334594087,202.055406586427,488.946008230268,3482.39220944582,2024-07-03 17:20:39.195647
10.1217273245137,43.564405323442,30.1110765073752,45.1862362549374,3497.40849251987,0.501677434250974,103.988633274161,44.1124708773867,29.5634277880388,6.22166019482419,201.899400695062,488.951759451862,3482.39291032766,2024-07-03 17:20:39.917478
10.1215186432935,43.5639788211379,30.1110509626297,45.1874177014487,3497.40890097352,0.501675546105276,103.988496545584,44.1119654345925,29.5633958478502,6.22143869554461,202.478874204472,488.956506711356,3482.39331633908,2024-07-03 17:20:40.639948
10.1212177624196,43.5634165453733,30.1110169040613,45.1889689856887,3497.40954884983,0.501667878551083,103.987910389229,44.1113000800958,29.5633532623326,6.22115243610911,202.328080807798,488.963956733105,3482.39395654668,2024-07-03 17:20:41.354884
10.1209764999388,43.5628971233809,30.1109871025044,45.1903008124851,3497.41038266562,0.501656621105261,103.987475782951,44.1107113332188,29.5633159998267,6.22091101328657,202.206338569289,488.972898646853,3482.39477681975,2024-07-03 17:20:42.075809
10.1207570336292,43.5623793462044,30.1109530496685,45.1917966915431,3497.41084187271,0.501637212915702,103.987154378292,44.1100762956955,29.5632734209105,6.22065112575973,202.843453498082,488.987159223925,3482.39523324386,2024-07-03 17:20:42.799480
10.1205561608581,43.5619525086293,30.1109253827778,45.1929946366702,3497.41133120899,0.501615311469119,103.986389580859,44.1095630686964,29.5632388267911,6.22049919459969,202.701965401199,489.011976844435,3482.3957161274,2024-07-03 17:20:43.513317
10.1204453817775,43.5616028771552,30.1108998462981,45.194083434335,3497.41154337968,0.501591227232264,103.985578987601,44.1091125285362,29.5632068963006,6.22044974708052,202.627187345314,489.063827929447,3482.39593091322,2024-07-03 17:20:44.228360
10.1203481832457,43.5611805420205,30.1108658010954,45.1955104510649,3497.41173025821,0.50155490994425,103.98495373804,44.108539246848,29.5631643263068,6.22050807618085,202.525231476733,489.190209070889,3482.39611931703,2024-07-03 17:20:44.945259
10.1203020543914,43.5608353363754,30.1108360131337,45.1967364878331,3497.41185235208,0.501519388711491,103.984480800525,44.1080567093176,29.5631270793696,6.22059898219371,202.443072828205,489.338222093495,3482.39624595053,2024-07-03 17:20:45.662070
10.1202656548971,43.5605698403333,30.1108104829434,45.197774490567,3497.41193097987,0.501486021500196,103.983763666597,44.1076636220719,29.5630951562085,6.22064224761397,203.064823604553,489.471366307102,3482.39632527286,2024-07-03 17:20:46.380610
